2025-05-27T07:41:20.190870,QQQ250527P00518000,long,1,0.84,84,,
2025-05-27T07:41:20.190878,QQQ250527P00519000,short,-9,1.201111,-1081,,
2025-05-27T07:41:20.190897,SPY250527P00584000,long,6,0.881667,529,,
2025-05-27T07:41:20.190905,SPY250527P00585000,short,-1,1.212,-121.2,,
2025-05-27T07:41:20.190914,SPY250527P00586000,long,2,0.685,137,,
2025-05-27T07:41:20.190922,SPY250527P00587000,long,2,0.815,163,,
2025-05-27T07:41:20.190930,SPY250527P00588000,short,-9,1.14,-1026,,
2025-05-27T07:43:34.308462,IWM250527P00203000,long,2,0.255,51,,
2025-05-27T07:43:34.308496,IWM250527P00204000,long,9,0.282222,254,,
2025-05-27T07:43:34.308502,IWM250527P00205000,short,-3,0.678182,-203.4545,,
2025-05-27T07:43:34.308507,IWM250527P00206000,short,-8,0.45875,-367,,
2025-05-27T07:43:34.308512,QQQ250527P00514000,long,3,1.046667,314,,
2025-05-27T07:43:34.308517,QQQ250527P00515000,long,2,0.915,183,,
2025-05-27T07:43:34.308521,QQQ250527P00516000,short,-3,1.332,-399.6,,
2025-05-27T07:43:34.308525,QQQ250527P00517000,long,6,0.741667,445,,
2025-05-27T07:43:34.308530,QQQ250527P00518000,long,2,0.81,162,,
2025-05-27T07:43:34.308534,QQQ250527P00519000,short,-10,1.195,-1195,,
2025-05-27T07:43:34.308539,SPY250527P00584000,long,6,0.881667,529,,
2025-05-27T07:43:34.308543,SPY250527P00585000,short,-1,1.212,-121.2,,
2025-05-27T07:43:34.308548,SPY250527P00586000,long,2,0.685,137,,
2025-05-27T07:43:34.308552,SPY250527P00587000,long,3,0.77,231,,
2025-05-27T07:43:34.308556,SPY250527P00588000,short,-10,1.129,-1129,,
2025-05-27T07:45:48.149932,IWM250527P00203000,long,2,0.255,51,,
2025-05-27T07:45:48.149963,IWM250527P00204000,long,9,0.282222,254,,
2025-05-27T07:45:48.149967,IWM250527P00205000,short,-2,0.678182,-135.6364,,
2025-05-27T07:45:48.149972,IWM250527P00206000,short,-9,0.457778,-412,,
2025-05-27T07:45:48.149976,QQQ250527P00514000,long,3,1.046667,314,,
2025-05-27T07:45:48.149980,QQQ250527P00515000,long,2,0.915,183,,
2025-05-27T07:45:48.149983,QQQ250527P00516000,short,-3,1.332,-399.6,,
2025-05-27T07:45:48.149987,QQQ250527P00517000,long,6,0.741667,445,,
2025-05-27T07:45:48.149990,QQQ250527P00518000,long,3,0.813333,244,,
2025-05-27T07:45:48.149995,QQQ250527P00519000,short,-11,1.195455,-1315,,
2025-05-27T07:45:48.149998,SPY250527P00584000,long,6,0.881667,529,,
2025-05-27T07:45:48.150002,SPY250527P00585000,short,-1,1.212,-121.2,,
2025-05-27T07:45:48.150006,SPY250527P00586000,long,2,0.685,137,,
2025-05-27T07:45:48.150009,SPY250527P00587000,long,4,0.7525,301,,
2025-05-27T07:45:48.150013,SPY250527P00588000,short,-11,1.123636,-1236,,
2025-05-27T07:48:11.089582,IWM250527P00203000,long,2,0.255,51,,
2025-05-27T07:48:11.089609,IWM250527P00204000,long,9,0.282222,254,,
2025-05-27T07:48:11.089614,IWM250527P00205000,short,-2,0.678182,-135.6364,,
2025-05-27T07:48:11.089620,IWM250527P00206000,short,-9,0.457778,-412,,
2025-05-27T07:48:11.089624,QQQ250527P00514000,long,3,1.046667,314,,
2025-05-27T07:48:11.089628,QQQ250527P00515000,long,2,0.915,183,,
2025-05-27T07:48:11.089633,QQQ250527P00516000,short,-3,1.332,-399.6,,
2025-05-27T07:48:11.089637,QQQ250527P00517000,long,6,0.741667,445,,
2025-05-27T07:48:11.089641,QQQ250527P00518000,long,4,0.795,318,,
2025-05-27T07:48:11.089645,QQQ250527P00519000,short,-12,1.188333,-1426,,
2025-05-27T07:48:11.089650,SPY250527P00584000,long,6,0.881667,529,,
2025-05-27T07:48:11.089654,SPY250527P00585000,short,-1,1.212,-121.2,,
